"cond-mat/9207017","Alan T. Dorsey","Robert J. Troy and Alan T. Dorsey","Transport Properties and Fluctuations in Type II Superconductors Near
  $H_{c2}$","27 pages (no figures); in REVTEX",,"10.1103/PhysRevB.47.2715",,"cond-mat",,"  We study the flux-flow Hall effect and thermomagnetic transport near the
upper critical field \hctwo\ in extreme type-II superconductors starting from a
suitable generalization of the time dependent Ginzburg-Landau equations. We
explicitly incorporate the effects of backflow into the calculations of the
local electric field and current, leading to a current which is properly
divergenceless. The Hall conductivity calculated from this current agrees with
other mean-field calculations which assume a uniform applied electric field
(the Schmid-Caroli-Maki solution), thereby vindicating these simplified
treatments. We then use these results to calculate the transverse
thermomagnetic effects (the Ettingshausen and Nernst effects). The effects of
thermal fluctuations and nonlocal elasticity of the flux lattice are
incorporated using a method recently developed by Vecris and Pelcovits [G.
Vecris and R. A. Pelcovits, Phys. Rev. B {\bf 44}, 2767 (1991)]. Our results,
taken together with those of Vecris and Pelcovits, provide a rather complete
description of the transport properties of the flux lattice state near \hctwo,
at least within the framework of time dependent Ginzburg-Landau theory.
","[{""version"":""v1"",""created"":""Wed, 15 Jul 1992 21:25:36 GMT""}]","2009-10-22"
"cond-mat/9207018","Alan T. Dorsey","Alan T. Dorsey","Vortex motion and the Hall effect in type II superconductors: a time
  dependent Ginzburg-Landau theory approach","to be published in Phys. Rev. B; 47 pages, 1 figure (available upon
  request); uses jnl.tex along with the macros reforder.tex and eqnorder.tex","Phys.Rev.B46:8376-8392,1992","10.1103/PhysRevB.46.8376",,"cond-mat",,"  Vortex motion in type II superconductors is studied starting from a variant
of the time dependent Ginzburg-Landau equations, in which the order parameter
relaxation time is taken to be complex. Using a method due to Gor'kov and
Kopnin, we derive an equation of motion for a single vortex ($B\ll H_{c2}$) in
the presence of an applied transport current. The imaginary part of the
relaxation time and the normal state Hall effect both break ``particle-hole
symmetry,'' and produce a component of the vortex velocity parallel to the
transport current, and consequently a Hall field due to the vortex motion.
Various models for the relaxation time are considered, allowing for a
comparison to some phenomenological models of vortex motion in superconductors,
such as the Bardeen-Stephen and Nozi\`eres-Vinen models, as well as to models
of vortex motion in neutral superfluids. In addition, the transport energy,
Nernst effect, and thermopower are calculated for a single vortex. Vortex
bending and fluctuations can also be included within this description,
resulting in a Langevin equation description of the vortex motion. The Langevin
equation is used to discuss the propagation of helicon waves and the
diffusional motion of a vortex line. The results are discussed in light of the
rather puzzling sign change of the Hall effect which has been observed in the
mixed state of the high temperature superconductors.
","[{""version"":""v1"",""created"":""Wed, 15 Jul 1992 21:41:54 GMT""}]","2008-11-26"
"hep-lat/9207014","Walter Wilcox","Walter Wilcox","Lattice Charge Overlap: Towards the Elastic Limit","8 pages, 7 figures appended as ps files","Phys.Lett. B289 (1992) 411-416","10.1016/0370-2693(92)91241-Z","BU/HEP/92/1","hep-lat",,"  A numerical investigation of time-separated charge overlap measurements is
carried out for the pion in the context of lattice QCD using smeared Wilson
fermions. The evolution of the charge distribution function is examined and the
expected asymptotic time behavior $\sim e^{-(E_{q}-m_{\pi})t}$, where $t$
represents the charge density relative time separation, is clearly visible in
the Fourier transform. Values of the pion form factor are extracted using
point-to-smeared correlation functions and are seen to be consistent with the
expected monopole form from vector dominance. The implications of these results
for hadron structure calculations is briefly discussed.
","[{""version"":""v1"",""created"":""Thu, 16 Jul 1992 14:01:00 GMT""}]","2009-10-22"
"hep-ph/9207241",,"R. Ibanez-Meier and P.M. Stevenson","Autonomous Renormalization of the One-Loop Effective Potential and a 2
  Tev Higgs in SU(2)xU(1)","10 pages, LaTeX, (Revision includes additional discussion)
  DOE-ER-05096-52","Phys.Lett. B297 (1992) 144-150","10.1016/0370-2693(92)91083-L",,"hep-ph",,"  Branchina et al and Consoli have recently shown that the one-loop effective
potential (1LEP) of massless lambda-phi**4 theory can be renormalized in two
distinct ways. One of these is the conventional renormalization of Coleman and
Weinberg. The other requires an infinite wavefunction renormalization, and is
very similar to the ""autonomous"" renormalization of the Gaussian effective
potential. We apply the ""autonomous"" renormalization to the 1LEP of the SU(2)x
U(1) electroweak theory with zero bare Higgs mass. The predicted physical Higgs
mass is 1.9 TeV.
","[{""version"":""v1"",""created"":""Wed, 15 Jul 1992 20:12:00 GMT""},{""version"":""v2"",""created"":""Wed, 26 Aug 1992 15:27:00 GMT""}]","2009-10-22"
"hep-ph/9207242","Keith R. Dienes","Jean-Rene Cudell and Keith R. Dienes","Are There Oscillations in the Baryon/Meson Ratio?","14 pages (RevTeX), McGill/92-07","Phys.Rev.Lett. 69 (1992) 1324-1327; Erratum-ibid. 69 (1992) 2311","10.1103/PhysRevLett.69.1324",,"hep-ph hep-th",,"  All available data indicate a surplus of baryon states over meson states for
energies greater than about 1.5 GeV. Since hadron-scale string theory suggests
that their numbers should become equal with increasing energy, it has recently
been proposed that there must exist exotic mesons with masses just above 1.7
GeV in order to fill the deficit. We demonstrate that a string-like picture is
actually consistent with the present numbers of baryon and meson states, and in
fact predicts regular oscillations in their ratio. This suggests a different
role for new hadronic states.
","[{""version"":""v1"",""created"":""Wed, 15 Jul 1992 21:30:39 GMT""}]","2009-10-22"
"hep-ph/9207243","Lawrence Krauss","Lawrence M. Krauss","COBE, Inflation, and Light Scalars","13 pages, no figs",,,"YCTP-P21-92","hep-ph astro-ph",,"  Comparison of theobservedanisotropy with that predicted iadiabaticDM models
suggest that much of thserved signal may be due to long wavelenh gravitational
waves. In inflationary models this requires the generation of tensor
fluctuations to be at least comparable to scalar density fltuations. This i is
feasible, but depends sensitively on the inflaton potential. Alternatively,
isocurvature quantum fluctuations in an axion-like field could produce a
quadrupole anisotropy proportional to the gravitational wave anisotropy,k
independent of the inflaton potential. These could also produce large scale
structure with more power on larger scales than their adiabatic counterparts.
","[{""version"":""v1"",""created"":""Thu, 16 Jul 1992 02:58:00 GMT""}]","2007-05-23"
"hep-th/9207055","Nick Dorey","N. Dorey and P. S. Kurzepa","Vortex condensation in a model of random $\phi^{4}$-graphs","12 pages, LaTeX, (5 figures not included)","Phys.Lett. B295 (1992) 51-58","10.1016/0370-2693(92)90088-L",,"hep-th",,"  We consider a soluble model of large $\phi^{4}$-graphs randomly embedded in
one compactified dimension; namely the large-order behaviour of
finite-temperature perturbation theory for the partition function of the
anharmonic oscillator. We solve the model using semi-classical methods and
demonstrate the existence of a critical temperature at which the system
undergoes a second-order phase transition from $D=1$ to $D=0$ behaviour.
Non-trivial windings of the closed loops in a graph around the compactified
time direction are interpreted as vortices. The critical point has a natural
interpretation as the temperature at which these vortices condense and disorder
the system. We show that the vortex density increases rapidly in the critical
region indicating the breakdown of the dilute vortex gas approximation at this
point. We discuss the relation of this phenomenon to the
Berezinskii-Kosterlitz-Thouless transition in the $D=1$ matrix model formulated
on a circle.
","[{""version"":""v1"",""created"":""Wed, 15 Jul 1992 20:56:08 GMT""}]","2009-10-22"
"hep-th/9207056","Lnc","Lay Nam Chang, Chopin Soo","Einstein manifolds in Ashtekar variables: explicit examples","32 pages, uses harvmac, VPI-IHEP-92-5",,,,"hep-th gr-qc",,"  We show that all solutions to the vacuum Einstein field equations may be
mapped to instanton configurations of the Ashtekar variables. These solutions
are characterized by properties of the moduli space of the instantons. We
exhibit explicit forms of these configurations for several well-known
solutions, and indicate a systematic way to get new ones. Some interesting
examples of these new solutions are described.
","[{""version"":""v1"",""created"":""Thu, 16 Jul 1992 03:35:26 GMT""},{""version"":""v2"",""created"":""Thu, 30 Jul 1992 07:22:25 GMT""}]","2008-02-03"
"hep-th/9207057","Parthasarathi Majumdar","Parthasarathi Majumdar","Inonu-Wigner Contractions of Kac-Moody Algebras","11 pages, IMSc/92-26","J.Math.Phys. 34 (1993) 2059-2065","10.1063/1.530155",,"hep-th",,"  We discuss In\""on\""u-Wigner contractions of affine Kac-Moody algebras. We
show that the Sugawara construction for the contracted affine algebra exists
only for a fixed value of the level $k$, which is determined in terms of the
dimension of the uncontracted part of the starting Lie algebra, and the
quadratic Casimir in the adjoint representation. Further, we discuss
contractions of $G/H$ coset spaces, and obtain an affine {\it translation}
algebra, which yields a Virasoro algebra (via a GKO construction) with a
central charge given by $dim(G/H)$.
","[{""version"":""v1"",""created"":""Wed, 15 Jul 1992 17:53:42 GMT""}]","2009-10-22"
"hep-th/9207058",,"Sudhakar Panda and Shibaji Roy","Remarks on the Additional Symmetries and W-Constraints in the
  Generalized KdV Hierarchy","10 pages, Plain Tex","Phys.Lett. B296 (1992) 23-27","10.1016/0370-2693(92)90798-9","IC-92-145","hep-th",,"  Additional symmetries of the $p$-reduced KP hierarchy are generated by the
Lax operator $L$ and another operator $M$, satisfying $res (M^n L^{m+n/p})$ = 0
for $1 \leq n \leq p-1$ and $m \geq -1$ with the condition that ${\partial L
\over {\partial t_{kp}}}$ = 0, $k$ = 1, 2,..... We show explicitly that the
generators of these additional symmetries satisfy a closed and consistent
W-algebra only when we impose the extra condition that ${\partial M \over
{\partial t_{kp}}} = 0$.
","[{""version"":""v1"",""created"":""Thu, 16 Jul 1992 14:16:00 GMT""}]","2009-10-22"
