"cond-mat/9210027",,"P.Benassi, O.Pilla, G.Viliani, G.Ruocco, G.Signorelli, V.Mazzacurati
  and M.Montagna","Absence of Definite Scaling Laws in Raman Scattering from Fractals","4 pages revtex, 4 figures upon request, UTF-OS-301092",,,,"cond-mat",,"  The frequency dependence of the Raman coupling coefficient $C(\omega)$ is
calculated numerically for square and cubic percolation clusters. No general
scaling law in terms of the macroscopic parameters such as the fractal
dimension $D$ or the spectral dimension $\overline d$ is found. $C(\omega)$ is
sensitive to the microscopic structure of the clusters and depends on: site- or
bond-percolation, presence or absence of dangling bonds, scattering mechanism
and polarization, presence or absence of polarizability disorder. This
situation makes the derivation of macroscopic parameters from Raman experiments
unreliable.
","[{""version"":""v1"",""created"":""Fri, 30 Oct 1992 09:08:31 GMT""}]","2007-05-23"
"hep-lat/9210039","Stephen Sharpe","Apoorva Patel and Stephen Sharpe","Perturbative Corrections for Staggered Fermion Bilinears","29 pages latex, 4 postscript figures included, UW/PT-92-13 and
  CEBAF-TH-92-20","Nucl.Phys.B395:701-732,1993","10.1016/0550-3213(93)90054-S",,"hep-lat",,"  We calculate the perturbative corrections to fermion bilinears that are used
in numerical simulations when extracting weak matrix elements using staggered
fermions. This extends previous calculations of Golterman and Smit, and Daniel
and Sheard. In particular, we calculate the corrections for non-local bilinears
defined in Landau gauge with gauge links excluded. We do this for the simplest
operators, i.e. those defined on a $2^4$ hypercube, and for tree level improved
operators which live on $4^4$ hypercubes. We also consider gauge invariant
operators in which the ``tadpole'' contributions are suppressed by projecting
the sums of products of gauge links back in to the gauge group. In all cases,
we find that the variation in the size of the perturbative corrections is
smaller than those with the gauge invariant unimproved operators. This is most
strikingly true for the smeared operators. We investigate the efficacy of the
mean-field method of Lepage and Mackenzie at summing up tadpole contributions.
In a companion paper we apply these results to four-fermion operators.
","[{""version"":""v1"",""created"":""Fri, 30 Oct 1992 01:07:02 GMT""}]","2014-11-17"
"hep-lat/9210041","B. Grossmann","B. Grossmann, M. L. Laursen, T. Trappenberg, U. J. Wiese","The Interface Tension in Quenched QCD at the Critical Temperature","(talk presented by B. Grossmann at Lattice 92), 4 pages with 5 figure
  appended as encapsulated postscript files at the end, preprint HLRZ-92-72","Nucl.Phys.Proc.Suppl. 30 (1993) 869-872","10.1016/0920-5632(93)90345-7",,"hep-lat",,"  We present results for the confinement-deconfinement interface tension
$\alpha_{cd}$ of quenched QCD. They were obtained by applying Binder's
histogram method to lattices of size $L^2\times L_z\times L_t$ for $L_t=2$ and
$L=8,10,12\mbox{ and }14$ with $L_z=30$ for $L=8$ and $L_z=3L$ otherwise. The
use of a multicanonical algorithm and cylindrical geometries have turned out to
be crucial for the numerical studies.
","[{""version"":""v1"",""created"":""Fri, 30 Oct 1992 08:37:11 GMT""}]","2009-10-22"
"hep-ph/9210275",,"G. Burdman","Heavy to Light Semileptonic Transitions in the Heavy Quark Effective
  Theory","10 pages, LaTex, UMHEP-382",,,,"hep-ph",,"  The scaling behavior of semileptonic form-factors in Heavy to Light
transitions is studied in the Heavy Quark Effective Theory. In the case of
$H\rightarrow \pi e\nu$ it is shown that the same scaling violations affecting
the heavy meson decay constant will be present in the semileptonic
form-factors.
","[{""version"":""v1"",""created"":""Thu, 29 Oct 1992 20:13:00 GMT""}]","2007-05-23"
"hep-ph/9210276","R. Sekhar Chivukula","R. Sekhar Chivukula, Mitchell Golden, and Elizabeth H. Simmons","Critical Constraints on Chiral Hierarchies","10 pages, 1 postscript figure (appended), BUHEP-92-35, HUTP-92/A058","Phys.Rev.Lett. 70 (1993) 1587-1590","10.1103/PhysRevLett.70.1587",,"hep-ph hep-lat",,"  We consider the constraints that critical dynamics places on models with a
top quark condensate or strong extended technicolor (ETC). These models require
that chiral-symmetry-breaking dynamics at a high energy scale plays a
significant role in electroweak symmetry breaking. In order for there to be a
large hierarchy between the scale of the high energy dynamics and the weak
scale, the high energy theory must have a second order chiral phase transition.
If the transition is second order, then close to the transition the theory may
be described in terms of a low-energy effective Lagrangian with composite
``Higgs'' scalars. However, scalar theories in which there are more than one
$\Phi^4$ coupling can have a {\it first order} phase transition instead, due to
the Coleman-Weinberg instability. Therefore, top-condensate or strong ETC
theories in which the composite scalars have more than one $\Phi^4$ coupling
cannot always support a large hierarchy. In particular, if the
Nambu--Jona-Lasinio model solved in the large-$N_c$ limit is a good
approximation to the high-energy dynamics, then these models will not produce
acceptable electroweak symmetry breaking.
","[{""version"":""v1"",""created"":""Thu, 29 Oct 1992 21:06:32 GMT""},{""version"":""v2"",""created"":""Tue, 17 Nov 1992 20:05:52 GMT""}]","2009-10-22"
"hep-ph/9210277","Oscar Eboli","O.J.P. Eboli, M.C. Gonzalez-Garcia, F. Halzen, and S.F. Novaes","Threshold Effects on Heavy Quark Production in $\gamma\gamma$
  Interactions","26 pages, 12 figures available in ps upon request, revtex, MAD/PH/701
  (revised version)","Phys.Rev.D47:1889-1899,1993","10.1103/PhysRevD.47.1889",,"hep-ph",,"  The exchange of gluons between heavy quarks produced in $e^+e^-$ interactions
results in an enhancement of their production near threshold. We study QCD
threshold effects in $\gamma\gamma$ collisions. The results are relevant to
heavy quark production by beamstrahlung and laser back-scattering in future
linear collider experiments. Detailed predictions for top, bottom and charm
production are presented.
","[{""version"":""v1"",""created"":""Thu, 29 Oct 1992 23:42:40 GMT""}]","2010-11-01"
"hep-ph/9210278",,"Vidyut Jain and Aris Papadopoulos","On the High $T$ Phase Transition in the Gauged $SU(2)$ Higgs Model","16 pages. 1 Figure, not included","Phys.Lett. B303 (1993) 315-322","10.1016/0370-2693(93)91438-S",,"hep-ph",,"  We study the effective field theory of a weakly coupled 3+1d gauged $\phi^4$
type model at high temperature. Our model has $4N$ real scalars
  ($N$ complex Higgs doublets) and a gauge group $SU(2)$ which is spontaneously
broken by a nonzero scalar field $vev$ at zero temperature.
  We find, for sufficiently large $N$, that the transition from the high
temperature symmetry restoring phase to the low temperature phase can be either
first order or second order depending on the ratio of the gauge coupling to the
scalar self coupling.
","[{""version"":""v1"",""created"":""Fri, 30 Oct 1992 02:05:48 GMT""}]","2009-10-22"
"hep-ph/9210279",,"Biswarup Mukhopadhyaya and D.P. Roy","Tevatron Mass Limits for Heavy Quarks Decaying via Flavor Changing
  Neutral Current","13 pages, TIFR/TH/92-58, Two figures to be supplied on request","Phys.Rev.D48:2105-2109,1993","10.1103/PhysRevD.48.2105",,"hep-ph",,"  The dimuon and dielectron data from the Tevatron $\bar pp$ collider are used
to probe for heavy quarks, which decay dominantly via flavour changing neutral
current. Depending on whether the $FCNC$ decay occurs at the tree or loop
level, one gets a lower mass limit of 85 or 75 GeV. The former applies to
singlet, vector doublet and mirror type quarks while the latter applies to a
lefthanded quark doublet of the fourth generation.
","[{""version"":""v1"",""created"":""Fri, 30 Oct 1992 09:43:00 GMT""}]","2008-11-26"
"hep-th/9210151","Park J.-S.","Jae-Suk Park","Zero-Modes, Covariant Anomaly Counterparts and Reducible Connections in
  Topological Yang-Mills Theory","10 pages, ESENAT-92-08",,,,"hep-th",,"  We introduce the covariant forms for the non-Abelian anomaly counterparts in
topological Yang-Mills theory, which satisfies the topological descent equation
modulo terms that vanish at the space of BRST fixed points. We use the
covariant anomalies as a new set of observables, which can absorb both $\dw$
and $\db$ ghost number violations of zero-modes. Then, we study some problems
due to the zero-modes originated from the reducible connections.
","[{""version"":""v1"",""created"":""Thu, 29 Oct 1992 17:18:00 GMT""}]","2007-05-23"
"hep-th/9210153","Galperin","A. Galperin and O. Ogievetsky","Harmonic potentials for symmetric quaternionic sigma-models","7 pages, JHU-TIPAC-920022, MPI-Ph/92-84","Phys.Lett. B301 (1993) 67-71","10.1016/0370-2693(93)90722-T",,"hep-th",,"  A reference has been corrected
","[{""version"":""v1"",""created"":""Thu, 29 Oct 1992 17:31:00 GMT""},{""version"":""v2"",""created"":""Mon, 2 Nov 1992 02:54:00 GMT""}]","2009-10-22"
